year,gennme,prodnme,state,halfyear,totalRX
2015,Formoterol Fumarate,FORADIL AEROLIZER,TX,2,199
2015,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,TX,2,7951
2015,Formoterol Fumarate,PERFOROMIST,TX,2,322
2015,Aclidinium Bromide,TUDORZA PRESSAIR,TX,2,538
2015,Arformoterol Tartrate,BROVANA,UT,1,145
2015,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,UT,1,565
2015,Roflumilast,DALIRESP,UT,1,272
2015,Albuterol Sulfate/Ipratropium Bromide,DUONEB,UT,1,104
2015,Formoterol Fumarate,FORADIL AEROLIZER,UT,1,20
2015,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,UT,1,1632
2015,Formoterol Fumarate,PERFOROMIST,UT,1,44
2015,Aclidinium Bromide,TUDORZA PRESSAIR,UT,1,691
2015,Arformoterol Tartrate,BROVANA,UT,2,151
2015,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,UT,2,459
2015,Roflumilast,DALIRESP,UT,2,220
2015,Formoterol Fumarate,FORADIL AEROLIZER,UT,2,20
2015,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,UT,2,1702
2015,Formoterol Fumarate,PERFOROMIST,UT,2,43
2015,Aclidinium Bromide,TUDORZA PRESSAIR,UT,2,597
2015,Indacaterol Maleate,ARCAPTA NEOHALER,VA,1,20
2015,Arformoterol Tartrate,BROVANA,VA,1,1047
2015,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,VA,1,10
2015,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,VA,1,4623
2015,Roflumilast,DALIRESP,VA,1,550
2015,Albuterol Sulfate/Ipratropium Bromide,DUONEB,VA,1,159
2015,Formoterol Fumarate,FORADIL AEROLIZER,VA,1,137
2015,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,VA,1,10935
2015,Formoterol Fumarate,PERFOROMIST,VA,1,488
2015,Aclidinium Bromide,TUDORZA PRESSAIR,VA,1,1377
2015,Indacaterol Maleate,ARCAPTA NEOHALER,VA,2,20
2015,Arformoterol Tartrate,BROVANA,VA,2,1010
2015,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,VA,2,4583
2015,Roflumilast,DALIRESP,VA,2,516
2015,Albuterol Sulfate/Ipratropium Bromide,DUONEB,VA,2,152
2015,Formoterol Fumarate,FORADIL AEROLIZER,VA,2,121
2015,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,VA,2,11369
2015,Formoterol Fumarate,PERFOROMIST,VA,2,523
2015,Aclidinium Bromide,TUDORZA PRESSAIR,VA,2,1275
2015,Indacaterol Maleate,ARCAPTA NEOHALER,VT,1,20
2015,Arformoterol Tartrate,BROVANA,VT,1,56
2015,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,VT,1,813
2015,Roflumilast,DALIRESP,VT,1,126
2015,Albuterol Sulfate/Ipratropium Bromide,DUONEB,VT,1,20
2015,Formoterol Fumarate,FORADIL AEROLIZER,VT,1,30
2015,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,VT,1,1320
2015,Formoterol Fumarate,PERFOROMIST,VT,1,32
2015,Aclidinium Bromide,TUDORZA PRESSAIR,VT,1,173
2015,Arformoterol Tartrate,BROVANA,VT,2,88
2015,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,VT,2,934
2015,Roflumilast,DALIRESP,VT,2,117
2015,Formoterol Fumarate,FORADIL AEROLIZER,VT,2,20
2015,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,VT,2,1511
2015,Formoterol Fumarate,PERFOROMIST,VT,2,40
2015,Aclidinium Bromide,TUDORZA PRESSAIR,VT,2,88
2015,Indacaterol Maleate,ARCAPTA NEOHALER,WA,1,30
2015,Arformoterol Tartrate,BROVANA,WA,1,70
2015,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,WA,1,10
2015,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,WA,1,5575
2015,Roflumilast,DALIRESP,WA,1,261
2015,Albuterol Sulfate/Ipratropium Bromide,DUONEB,WA,1,70
2015,Formoterol Fumarate,FORADIL AEROLIZER,WA,1,379
2015,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,WA,1,6614
2015,Formoterol Fumarate,PERFOROMIST,WA,1,70
2015,Aclidinium Bromide,TUDORZA PRESSAIR,WA,1,3163
2015,Indacaterol Maleate,ARCAPTA NEOHALER,WA,2,30
2015,Arformoterol Tartrate,BROVANA,WA,2,124
2015,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,WA,2,5417
2015,Roflumilast,DALIRESP,WA,2,385
2015,Albuterol Sulfate/Ipratropium Bromide,DUONEB,WA,2,60
2015,Formoterol Fumarate,FORADIL AEROLIZER,WA,2,411
2015,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,WA,2,7170
2015,Formoterol Fumarate,PERFOROMIST,WA,2,179
2015,Aclidinium Bromide,TUDORZA PRESSAIR,WA,2,3344
2015,Indacaterol Maleate,ARCAPTA NEOHALER,WI,1,10
2015,Arformoterol Tartrate,BROVANA,WI,1,513
2015,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,WI,1,8424
2015,Roflumilast,DALIRESP,WI,1,922
2015,Albuterol Sulfate/Ipratropium Bromide,DUONEB,WI,1,20
2015,Formoterol Fumarate,FORADIL AEROLIZER,WI,1,438
2015,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,WI,1,13075
2015,Formoterol Fumarate,PERFOROMIST,WI,1,448
2015,Aclidinium Bromide,TUDORZA PRESSAIR,WI,1,371
2015,Arformoterol Tartrate,BROVANA,WI,2,493
2015,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,WI,2,8223
2015,Roflumilast,DALIRESP,WI,2,937
2015,Formoterol Fumarate,FORADIL AEROLIZER,WI,2,441
2015,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,WI,2,12400
2015,Formoterol Fumarate,PERFOROMIST,WI,2,403
2015,Aclidinium Bromide,TUDORZA PRESSAIR,WI,2,360
2015,Arformoterol Tartrate,BROVANA,WV,1,464
2015,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,WV,1,5351
2015,Roflumilast,DALIRESP,WV,1,511
2015,Formoterol Fumarate,FORADIL AEROLIZER,WV,1,156
2015,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,WV,1,2803
2015,Formoterol Fumarate,PERFOROMIST,WV,1,75
2015,Aclidinium Bromide,TUDORZA PRESSAIR,WV,1,468
2015,Arformoterol Tartrate,BROVANA,WV,2,376
2015,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,WV,2,5474
2015,Roflumilast,DALIRESP,WV,2,514
2015,Formoterol Fumarate,FORADIL AEROLIZER,WV,2,128
2015,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,WV,2,2891
2015,Formoterol Fumarate,PERFOROMIST,WV,2,72
2015,Aclidinium Bromide,TUDORZA PRESSAIR,WV,2,407
2015,Arformoterol Tartrate,BROVANA,WY,1,228
2015,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,WY,1,204
2015,Roflumilast,DALIRESP,WY,1,20
2015,Albuterol Sulfate/Ipratropium Bromide,DUONEB,WY,1,33
2015,Formoterol Fumarate,FORADIL AEROLIZER,WY,1,20
2015,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,WY,1,800
2015,Formoterol Fumarate,PERFOROMIST,WY,1,50
2015,Aclidinium Bromide,TUDORZA PRESSAIR,WY,1,20
2015,Arformoterol Tartrate,BROVANA,WY,2,156
2015,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,WY,2,191
2015,Roflumilast,DALIRESP,WY,2,20
2015,Albuterol Sulfate/Ipratropium Bromide,DUONEB,WY,2,10
2015,Formoterol Fumarate,FORADIL AEROLIZER,WY,2,20
2015,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,WY,2,773
2015,Formoterol Fumarate,PERFOROMIST,WY,2,36
2015,Aclidinium Bromide,TUDORZA PRESSAIR,WY,2,60
2016,Indacaterol Maleate,ARCAPTA NEOHALER,AK,1,20
2016,Arformoterol Tartrate,BROVANA,AK,1,20
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,AK,1,1003
2016,Roflumilast,DALIRESP,AK,1,93
2016,Albuterol Sulfate/Ipratropium Bromide,DUONEB,AK,1,40
2016,Formoterol Fumarate,FORADIL AEROLIZER,AK,1,10
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AK,1,1055
2016,Formoterol Fumarate,PERFOROMIST,AK,1,48
2016,Aclidinium Bromide,TUDORZA PRESSAIR,AK,1,38
2016,Indacaterol Maleate,ARCAPTA NEOHALER,AK,2,20
2016,Arformoterol Tartrate,BROVANA,AK,2,20
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,AK,2,1176
2016,Roflumilast,DALIRESP,AK,2,110
2016,Albuterol Sulfate/Ipratropium Bromide,DUONEB,AK,2,20
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AK,2,1139
2016,Formoterol Fumarate,PERFOROMIST,AK,2,55
2016,Aclidinium Bromide,TUDORZA PRESSAIR,AK,2,35
2016,Arformoterol Tartrate,BROVANA,AL,1,1213
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,AL,1,1932
2016,Roflumilast,DALIRESP,AL,1,846
2016,Formoterol Fumarate,FORADIL AEROLIZER,AL,1,359
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AL,1,9231
2016,Formoterol Fumarate,PERFOROMIST,AL,1,200
2016,Aclidinium Bromide,TUDORZA PRESSAIR,AL,1,60
2016,Arformoterol Tartrate,BROVANA,AL,2,1380
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,AL,2,1267
2016,Roflumilast,DALIRESP,AL,2,784
2016,Formoterol Fumarate,FORADIL AEROLIZER,AL,2,42
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AL,2,8743
2016,Formoterol Fumarate,PERFOROMIST,AL,2,238
2016,Aclidinium Bromide,TUDORZA PRESSAIR,AL,2,55
2016,Indacaterol Maleate,ARCAPTA NEOHALER,AR,1,10
2016,Arformoterol Tartrate,BROVANA,AR,1,81
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,AR,1,1316
2016,Roflumilast,DALIRESP,AR,1,148
2016,Formoterol Fumarate,FORADIL AEROLIZER,AR,1,35
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AR,1,1608
2016,Formoterol Fumarate,PERFOROMIST,AR,1,30
2016,Aclidinium Bromide,TUDORZA PRESSAIR,AR,1,209
2016,Arformoterol Tartrate,BROVANA,AR,2,56
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,AR,2,1192
2016,Roflumilast,DALIRESP,AR,2,114
2016,Formoterol Fumarate,FORADIL AEROLIZER,AR,2,10
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AR,2,1556
2016,Formoterol Fumarate,PERFOROMIST,AR,2,20
2016,Aclidinium Bromide,TUDORZA PRESSAIR,AR,2,165
2016,Indacaterol Maleate,ARCAPTA NEOHALER,AZ,1,49
2016,Arformoterol Tartrate,BROVANA,AZ,1,352
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,AZ,1,6075
2016,Roflumilast,DALIRESP,AZ,1,342
2016,Formoterol Fumarate,FORADIL AEROLIZER,AZ,1,102
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AZ,1,9840
2016,Formoterol Fumarate,PERFOROMIST,AZ,1,207
2016,Aclidinium Bromide,TUDORZA PRESSAIR,AZ,1,1102
2016,Indacaterol Maleate,ARCAPTA NEOHALER,AZ,2,55
2016,Arformoterol Tartrate,BROVANA,AZ,2,348
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,AZ,2,4489
2016,Roflumilast,DALIRESP,AZ,2,307
2016,Formoterol Fumarate,FORADIL AEROLIZER,AZ,2,10
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AZ,2,7464
2016,Formoterol Fumarate,PERFOROMIST,AZ,2,174
2016,Aclidinium Bromide,TUDORZA PRESSAIR,AZ,2,294
2016,Indacaterol Maleate,ARCAPTA NEOHALER,CA,1,30
2016,Arformoterol Tartrate,BROVANA,CA,1,390
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,CA,1,29838
2016,Roflumilast,DALIRESP,CA,1,1334
2016,Formoterol Fumarate,FORADIL AEROLIZER,CA,1,399
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CA,1,28297
2016,Formoterol Fumarate,PERFOROMIST,CA,1,184
2016,Aclidinium Bromide,TUDORZA PRESSAIR,CA,1,7057
2016,Indacaterol Maleate,ARCAPTA NEOHALER,CA,2,40
2016,Arformoterol Tartrate,BROVANA,CA,2,465
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,CA,2,27321
2016,Roflumilast,DALIRESP,CA,2,1429
2016,Formoterol Fumarate,FORADIL AEROLIZER,CA,2,63
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CA,2,29289
2016,Formoterol Fumarate,PERFOROMIST,CA,2,309
2016,Aclidinium Bromide,TUDORZA PRESSAIR,CA,2,6632
2016,Indacaterol Maleate,ARCAPTA NEOHALER,CO,1,20
2016,Arformoterol Tartrate,BROVANA,CO,1,101
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,CO,1,4006
2016,Roflumilast,DALIRESP,CO,1,263
2016,Albuterol Sulfate/Ipratropium Bromide,DUONEB,CO,1,74
2016,Formoterol Fumarate,FORADIL AEROLIZER,CO,1,56
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CO,1,7443
2016,Formoterol Fumarate,PERFOROMIST,CO,1,99
2016,Aclidinium Bromide,TUDORZA PRESSAIR,CO,1,154
2016,Indacaterol Maleate,ARCAPTA NEOHALER,CO,2,10
2016,Arformoterol Tartrate,BROVANA,CO,2,99
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,CO,2,10
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,CO,2,3890
2016,Roflumilast,DALIRESP,CO,2,214
2016,Albuterol Sulfate/Ipratropium Bromide,DUONEB,CO,2,47
2016,Formoterol Fumarate,FORADIL AEROLIZER,CO,2,10
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CO,2,4985
2016,Formoterol Fumarate,PERFOROMIST,CO,2,91
2016,Aclidinium Bromide,TUDORZA PRESSAIR,CO,2,124
2016,Indacaterol Maleate,ARCAPTA NEOHALER,CT,1,20
2016,Arformoterol Tartrate,BROVANA,CT,1,752
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,CT,1,2607
2016,Roflumilast,DALIRESP,CT,1,623
2016,Formoterol Fumarate,FORADIL AEROLIZER,CT,1,54
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CT,1,11751
2016,Formoterol Fumarate,PERFOROMIST,CT,1,275
2016,Aclidinium Bromide,TUDORZA PRESSAIR,CT,1,392
2016,Indacaterol Maleate,ARCAPTA NEOHALER,CT,2,20
2016,Arformoterol Tartrate,BROVANA,CT,2,726
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,CT,2,2508
2016,Roflumilast,DALIRESP,CT,2,598
2016,Formoterol Fumarate,FORADIL AEROLIZER,CT,2,10
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CT,2,7837
2016,Formoterol Fumarate,PERFOROMIST,CT,2,335
2016,Aclidinium Bromide,TUDORZA PRESSAIR,CT,2,341
2016,Arformoterol Tartrate,BROVANA,DC,1,50
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,DC,1,1296
2016,Roflumilast,DALIRESP,DC,1,60
2016,Formoterol Fumarate,FORADIL AEROLIZER,DC,1,247
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,DC,1,998
2016,Aclidinium Bromide,TUDORZA PRESSAIR,DC,1,50
2016,Arformoterol Tartrate,BROVANA,DC,2,40
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,DC,2,1323
2016,Roflumilast,DALIRESP,DC,2,70
2016,Formoterol Fumarate,FORADIL AEROLIZER,DC,2,40
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,DC,2,831
2016,Formoterol Fumarate,PERFOROMIST,DC,2,10
2016,Aclidinium Bromide,TUDORZA PRESSAIR,DC,2,30
2016,Arformoterol Tartrate,BROVANA,DE,1,40
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,DE,1,1224
2016,Roflumilast,DALIRESP,DE,1,140
2016,Formoterol Fumarate,FORADIL AEROLIZER,DE,1,54
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,DE,1,1031
2016,Formoterol Fumarate,PERFOROMIST,DE,1,30
2016,Aclidinium Bromide,TUDORZA PRESSAIR,DE,1,51
2016,Arformoterol Tartrate,BROVANA,DE,2,40
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,DE,2,1229
2016,Roflumilast,DALIRESP,DE,2,117
2016,Formoterol Fumarate,FORADIL AEROLIZER,DE,2,20
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,DE,2,1247
2016,Formoterol Fumarate,PERFOROMIST,DE,2,30
2016,Aclidinium Bromide,TUDORZA PRESSAIR,DE,2,80
2016,Arformoterol Tartrate,BROVANA,FL,1,275
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,FL,1,985
2016,Roflumilast,DALIRESP,FL,1,2497
2016,Formoterol Fumarate,FORADIL AEROLIZER,FL,1,48
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,FL,1,15575
2016,Formoterol Fumarate,PERFOROMIST,FL,1,136
2016,Aclidinium Bromide,TUDORZA PRESSAIR,FL,1,200
2016,Arformoterol Tartrate,BROVANA,FL,2,238
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,FL,2,917
2016,Roflumilast,DALIRESP,FL,2,2478
2016,Formoterol Fumarate,FORADIL AEROLIZER,FL,2,30
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,FL,2,16223
2016,Formoterol Fumarate,PERFOROMIST,FL,2,116
2016,Aclidinium Bromide,TUDORZA PRESSAIR,FL,2,171
2016,Indacaterol Maleate,ARCAPTA NEOHALER,GA,1,20
2016,Arformoterol Tartrate,BROVANA,GA,1,222
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,GA,1,9045
2016,Roflumilast,DALIRESP,GA,1,639
2016,Formoterol Fumarate,FORADIL AEROLIZER,GA,1,136
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,GA,1,4793
2016,Formoterol Fumarate,PERFOROMIST,GA,1,67
2016,Aclidinium Bromide,TUDORZA PRESSAIR,GA,1,604
2016,Indacaterol Maleate,ARCAPTA NEOHALER,GA,2,20
2016,Arformoterol Tartrate,BROVANA,GA,2,312
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,GA,2,8883
2016,Roflumilast,DALIRESP,GA,2,684
2016,Formoterol Fumarate,FORADIL AEROLIZER,GA,2,23
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,GA,2,5550
2016,Formoterol Fumarate,PERFOROMIST,GA,2,65
2016,Aclidinium Bromide,TUDORZA PRESSAIR,GA,2,646
2016,Indacaterol Maleate,ARCAPTA NEOHALER,HI,1,10
2016,Arformoterol Tartrate,BROVANA,HI,1,20
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,HI,1,1471
2016,Roflumilast,DALIRESP,HI,1,20
2016,Formoterol Fumarate,FORADIL AEROLIZER,HI,1,26
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,HI,1,952
2016,Formoterol Fumarate,PERFOROMIST,HI,1,30
2016,Aclidinium Bromide,TUDORZA PRESSAIR,HI,1,103
2016,Indacaterol Maleate,ARCAPTA NEOHALER,HI,2,20
2016,Arformoterol Tartrate,BROVANA,HI,2,30
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,HI,2,1677
2016,Roflumilast,DALIRESP,HI,2,28
2016,Formoterol Fumarate,FORADIL AEROLIZER,HI,2,20
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,HI,2,1150
2016,Formoterol Fumarate,PERFOROMIST,HI,2,40
2016,Aclidinium Bromide,TUDORZA PRESSAIR,HI,2,77
2016,Arformoterol Tartrate,BROVANA,IA,1,510
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,IA,1,2540
2016,Roflumilast,DALIRESP,IA,1,464
2016,Formoterol Fumarate,FORADIL AEROLIZER,IA,1,79
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IA,1,7395
2016,Formoterol Fumarate,PERFOROMIST,IA,1,132
2016,Aclidinium Bromide,TUDORZA PRESSAIR,IA,1,166
2016,Arformoterol Tartrate,BROVANA,IA,2,451
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,IA,2,1782
2016,Roflumilast,DALIRESP,IA,2,340
2016,Formoterol Fumarate,FORADIL AEROLIZER,IA,2,30
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IA,2,6504
2016,Formoterol Fumarate,PERFOROMIST,IA,2,65
2016,Aclidinium Bromide,TUDORZA PRESSAIR,IA,2,84
2016,Arformoterol Tartrate,BROVANA,ID,1,452
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,ID,1,1060
2016,Roflumilast,DALIRESP,ID,1,114
2016,Formoterol Fumarate,FORADIL AEROLIZER,ID,1,145
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,ID,1,2735
2016,Formoterol Fumarate,PERFOROMIST,ID,1,182
2016,Aclidinium Bromide,TUDORZA PRESSAIR,ID,1,25
2016,Arformoterol Tartrate,BROVANA,ID,2,404
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,ID,2,940
2016,Roflumilast,DALIRESP,ID,2,101
2016,Formoterol Fumarate,FORADIL AEROLIZER,ID,2,30
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,ID,2,2569
2016,Formoterol Fumarate,PERFOROMIST,ID,2,166
2016,Aclidinium Bromide,TUDORZA PRESSAIR,ID,2,40
2016,Indacaterol Maleate,ARCAPTA NEOHALER,IL,1,20
2016,Arformoterol Tartrate,BROVANA,IL,1,1639
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,IL,1,11110
2016,Roflumilast,DALIRESP,IL,1,558
2016,Formoterol Fumarate,FORADIL AEROLIZER,IL,1,327
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IL,1,21265
2016,Formoterol Fumarate,PERFOROMIST,IL,1,511
2016,Aclidinium Bromide,TUDORZA PRESSAIR,IL,1,7382
2016,Indacaterol Maleate,ARCAPTA NEOHALER,IL,2,20
2016,Arformoterol Tartrate,BROVANA,IL,2,2048
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,IL,2,9582
2016,Roflumilast,DALIRESP,IL,2,523
2016,Formoterol Fumarate,FORADIL AEROLIZER,IL,2,51
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IL,2,20991
2016,Formoterol Fumarate,PERFOROMIST,IL,2,530
2016,Aclidinium Bromide,TUDORZA PRESSAIR,IL,2,6424
2016,Indacaterol Maleate,ARCAPTA NEOHALER,IN,1,10
2016,Arformoterol Tartrate,BROVANA,IN,1,1455
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,IN,1,6659
2016,Roflumilast,DALIRESP,IN,1,1246
2016,Albuterol Sulfate/Ipratropium Bromide,DUONEB,IN,1,20
2016,Formoterol Fumarate,FORADIL AEROLIZER,IN,1,273
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IN,1,19975
2016,Formoterol Fumarate,PERFOROMIST,IN,1,442
2016,Aclidinium Bromide,TUDORZA PRESSAIR,IN,1,740
2016,Arformoterol Tartrate,BROVANA,IN,2,1531
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,IN,2,6155
2016,Roflumilast,DALIRESP,IN,2,1283
2016,Formoterol Fumarate,FORADIL AEROLIZER,IN,2,50
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IN,2,18373
2016,Formoterol Fumarate,PERFOROMIST,IN,2,424
2016,Aclidinium Bromide,TUDORZA PRESSAIR,IN,2,619
2016,Arformoterol Tartrate,BROVANA,KS,1,597
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,KS,1,10
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,KS,1,1463
2016,Roflumilast,DALIRESP,KS,1,443
2016,Formoterol Fumarate,FORADIL AEROLIZER,KS,1,33
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,KS,1,3623
2016,Formoterol Fumarate,PERFOROMIST,KS,1,133
2016,Aclidinium Bromide,TUDORZA PRESSAIR,KS,1,157
