year,gennme,prodnme,state,halfyear,suppression,totalRX
2016,Aclidinium Bromide,TUDORZA PRESSAIR,HI,1,F,83
2016,Indacaterol Maleate,ARCAPTA NEOHALER,HI,2,T,0
2016,Arformoterol Tartrate,BROVANA,HI,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,HI,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,HI,2,F,1667
2016,Roflumilast,DALIRESP,HI,2,T,0
2016,Roflumilast,DALIRESP,HI,2,F,18
2016,Formoterol Fumarate,FORADIL AEROLIZER,HI,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,HI,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,HI,2,F,910
2016,Formoterol Fumarate,PERFOROMIST,HI,2,T,0
2016,Aclidinium Bromide,TUDORZA PRESSAIR,HI,2,T,0
2016,Aclidinium Bromide,TUDORZA PRESSAIR,HI,2,F,57
2016,Arformoterol Tartrate,BROVANA,IA,1,F,510
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,IA,1,F,2540
2016,Roflumilast,DALIRESP,IA,1,F,394
2016,Roflumilast,DALIRESP,IA,1,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,IA,1,F,69
2016,Formoterol Fumarate,FORADIL AEROLIZER,IA,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IA,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IA,1,F,7145
2016,Formoterol Fumarate,PERFOROMIST,IA,1,T,0
2016,Formoterol Fumarate,PERFOROMIST,IA,1,F,102
2016,Aclidinium Bromide,TUDORZA PRESSAIR,IA,1,T,0
2016,Aclidinium Bromide,TUDORZA PRESSAIR,IA,1,F,126
2016,Arformoterol Tartrate,BROVANA,IA,2,F,441
2016,Arformoterol Tartrate,BROVANA,IA,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,IA,2,F,1782
2016,Roflumilast,DALIRESP,IA,2,F,280
2016,Roflumilast,DALIRESP,IA,2,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,IA,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IA,2,F,6194
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IA,2,T,0
2016,Formoterol Fumarate,PERFOROMIST,IA,2,T,0
2016,Formoterol Fumarate,PERFOROMIST,IA,2,F,15
2016,Aclidinium Bromide,TUDORZA PRESSAIR,IA,2,T,0
2016,Aclidinium Bromide,TUDORZA PRESSAIR,IA,2,F,54
2016,Arformoterol Tartrate,BROVANA,ID,1,F,452
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,ID,1,F,1060
2016,Roflumilast,DALIRESP,ID,1,F,94
2016,Roflumilast,DALIRESP,ID,1,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,ID,1,F,125
2016,Formoterol Fumarate,FORADIL AEROLIZER,ID,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,ID,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,ID,1,F,2595
2016,Formoterol Fumarate,PERFOROMIST,ID,1,T,0
2016,Formoterol Fumarate,PERFOROMIST,ID,1,F,162
2016,Aclidinium Bromide,TUDORZA PRESSAIR,ID,1,F,15
2016,Aclidinium Bromide,TUDORZA PRESSAIR,ID,1,T,0
2016,Arformoterol Tartrate,BROVANA,ID,2,F,404
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,ID,2,F,940
2016,Roflumilast,DALIRESP,ID,2,F,91
2016,Roflumilast,DALIRESP,ID,2,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,ID,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,ID,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,ID,2,F,2439
2016,Formoterol Fumarate,PERFOROMIST,ID,2,T,0
2016,Formoterol Fumarate,PERFOROMIST,ID,2,F,146
2016,Aclidinium Bromide,TUDORZA PRESSAIR,ID,2,T,0
2016,Indacaterol Maleate,ARCAPTA NEOHALER,IL,1,T,0
2016,Arformoterol Tartrate,BROVANA,IL,1,F,1629
2016,Arformoterol Tartrate,BROVANA,IL,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,IL,1,F,11110
2016,Roflumilast,DALIRESP,IL,1,F,478
2016,Roflumilast,DALIRESP,IL,1,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,IL,1,F,327
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IL,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IL,1,F,21015
2016,Formoterol Fumarate,PERFOROMIST,IL,1,T,0
2016,Formoterol Fumarate,PERFOROMIST,IL,1,F,451
2016,Aclidinium Bromide,TUDORZA PRESSAIR,IL,1,F,7342
2016,Aclidinium Bromide,TUDORZA PRESSAIR,IL,1,T,0
2016,Indacaterol Maleate,ARCAPTA NEOHALER,IL,2,T,0
2016,Arformoterol Tartrate,BROVANA,IL,2,F,2048
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,IL,2,F,9582
2016,Roflumilast,DALIRESP,IL,2,F,503
2016,Roflumilast,DALIRESP,IL,2,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,IL,2,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,IL,2,F,31
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IL,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IL,2,F,20821
2016,Formoterol Fumarate,PERFOROMIST,IL,2,T,0
2016,Formoterol Fumarate,PERFOROMIST,IL,2,F,490
2016,Aclidinium Bromide,TUDORZA PRESSAIR,IL,2,F,6384
2016,Aclidinium Bromide,TUDORZA PRESSAIR,IL,2,T,0
2016,Indacaterol Maleate,ARCAPTA NEOHALER,IN,1,T,0
2016,Arformoterol Tartrate,BROVANA,IN,1,F,1455
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,IN,1,F,6659
2016,Roflumilast,DALIRESP,IN,1,F,1176
2016,Roflumilast,DALIRESP,IN,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,DUONEB,IN,1,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,IN,1,F,263
2016,Formoterol Fumarate,FORADIL AEROLIZER,IN,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IN,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IN,1,F,19615
2016,Formoterol Fumarate,PERFOROMIST,IN,1,T,0
2016,Formoterol Fumarate,PERFOROMIST,IN,1,F,432
2016,Aclidinium Bromide,TUDORZA PRESSAIR,IN,1,T,0
2016,Aclidinium Bromide,TUDORZA PRESSAIR,IN,1,F,680
2016,Arformoterol Tartrate,BROVANA,IN,2,F,1531
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,IN,2,F,6155
2016,Roflumilast,DALIRESP,IN,2,F,1223
2016,Roflumilast,DALIRESP,IN,2,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,IN,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IN,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IN,2,F,18093
2016,Formoterol Fumarate,PERFOROMIST,IN,2,F,404
2016,Formoterol Fumarate,PERFOROMIST,IN,2,T,0
2016,Aclidinium Bromide,TUDORZA PRESSAIR,IN,2,F,579
2016,Aclidinium Bromide,TUDORZA PRESSAIR,IN,2,T,0
2016,Arformoterol Tartrate,BROVANA,KS,1,T,0
2016,Arformoterol Tartrate,BROVANA,KS,1,F,577
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,KS,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,KS,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,KS,1,F,1453
2016,Roflumilast,DALIRESP,KS,1,F,383
2016,Roflumilast,DALIRESP,KS,1,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,KS,1,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,KS,1,F,23
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,KS,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,KS,1,F,3353
2016,Formoterol Fumarate,PERFOROMIST,KS,1,T,0
2016,Formoterol Fumarate,PERFOROMIST,KS,1,F,103
2016,Aclidinium Bromide,TUDORZA PRESSAIR,KS,1,T,0
2016,Aclidinium Bromide,TUDORZA PRESSAIR,KS,1,F,137
2016,Arformoterol Tartrate,BROVANA,KS,2,T,0
2016,Arformoterol Tartrate,BROVANA,KS,2,F,722
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,KS,2,F,1690
2016,Roflumilast,DALIRESP,KS,2,F,478
2016,Roflumilast,DALIRESP,KS,2,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,KS,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,KS,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,KS,2,F,4078
2016,Formoterol Fumarate,PERFOROMIST,KS,2,T,0
2016,Formoterol Fumarate,PERFOROMIST,KS,2,F,150
2016,Aclidinium Bromide,TUDORZA PRESSAIR,KS,2,T,0
2016,Aclidinium Bromide,TUDORZA PRESSAIR,KS,2,F,130
2016,Indacaterol Maleate,ARCAPTA NEOHALER,KY,1,T,0
2016,Arformoterol Tartrate,BROVANA,KY,1,F,31
2016,Arformoterol Tartrate,BROVANA,KY,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,KY,1,F,16739
2016,Roflumilast,DALIRESP,KY,1,F,1533
2016,Roflumilast,DALIRESP,KY,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,DUONEB,KY,1,F,15
2016,Albuterol Sulfate/Ipratropium Bromide,DUONEB,KY,1,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,KY,1,F,229
2016,Formoterol Fumarate,FORADIL AEROLIZER,KY,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,KY,1,F,16356
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,KY,1,T,0
2016,Formoterol Fumarate,PERFOROMIST,KY,1,F,154
2016,Formoterol Fumarate,PERFOROMIST,KY,1,T,0
2016,Aclidinium Bromide,TUDORZA PRESSAIR,KY,1,T,0
2016,Aclidinium Bromide,TUDORZA PRESSAIR,KY,1,F,14002
2016,Indacaterol Maleate,ARCAPTA NEOHALER,KY,2,T,0
2016,Arformoterol Tartrate,BROVANA,KY,2,T,0
2016,Arformoterol Tartrate,BROVANA,KY,2,F,50
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,KY,2,F,15978
2016,Roflumilast,DALIRESP,KY,2,F,278
2016,Roflumilast,DALIRESP,KY,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,DUONEB,KY,2,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,KY,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,KY,2,F,15382
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,KY,2,T,0
2016,Formoterol Fumarate,PERFOROMIST,KY,2,T,0
2016,Formoterol Fumarate,PERFOROMIST,KY,2,F,137
2016,Aclidinium Bromide,TUDORZA PRESSAIR,KY,2,F,14935
2016,Aclidinium Bromide,TUDORZA PRESSAIR,KY,2,T,0
2016,Indacaterol Maleate,ARCAPTA NEOHALER,LA,1,T,0
2016,Arformoterol Tartrate,BROVANA,LA,1,F,25
2016,Arformoterol Tartrate,BROVANA,LA,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,LA,1,F,3535
2016,Roflumilast,DALIRESP,LA,1,F,484
2016,Roflumilast,DALIRESP,LA,1,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,LA,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,LA,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,LA,1,F,5991
2016,Formoterol Fumarate,PERFOROMIST,LA,1,T,0
2016,Formoterol Fumarate,PERFOROMIST,LA,1,F,28
2016,Aclidinium Bromide,TUDORZA PRESSAIR,LA,1,F,1346
2016,Aclidinium Bromide,TUDORZA PRESSAIR,LA,1,T,0
2016,Indacaterol Maleate,ARCAPTA NEOHALER,LA,2,T,0
2016,Arformoterol Tartrate,BROVANA,LA,2,F,80
2016,Arformoterol Tartrate,BROVANA,LA,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,LA,2,F,4274
2016,Roflumilast,DALIRESP,LA,2,F,498
2016,Roflumilast,DALIRESP,LA,2,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,LA,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,LA,2,F,6731
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,LA,2,T,0
2016,Formoterol Fumarate,PERFOROMIST,LA,2,T,0
2016,Formoterol Fumarate,PERFOROMIST,LA,2,F,28
2016,Aclidinium Bromide,TUDORZA PRESSAIR,LA,2,F,1461
2016,Aclidinium Bromide,TUDORZA PRESSAIR,LA,2,T,0
2016,Indacaterol Maleate,ARCAPTA NEOHALER,MA,1,T,0
2016,Arformoterol Tartrate,BROVANA,MA,1,F,312
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,MA,1,F,6377
2016,Roflumilast,DALIRESP,MA,1,F,524
2016,Roflumilast,DALIRESP,MA,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MA,1,F,53
2016,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MA,1,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,MA,1,F,139
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MA,1,F,6769
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MA,1,T,0
2016,Formoterol Fumarate,PERFOROMIST,MA,1,F,358
2016,Aclidinium Bromide,TUDORZA PRESSAIR,MA,1,T,0
2016,Aclidinium Bromide,TUDORZA PRESSAIR,MA,1,F,745
2016,Indacaterol Maleate,ARCAPTA NEOHALER,MA,2,T,0
2016,Arformoterol Tartrate,BROVANA,MA,2,F,396
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,MA,2,F,6622
2016,Roflumilast,DALIRESP,MA,2,F,606
2016,Roflumilast,DALIRESP,MA,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MA,2,F,76
2016,Formoterol Fumarate,FORADIL AEROLIZER,MA,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MA,2,F,6648
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MA,2,T,0
2016,Formoterol Fumarate,PERFOROMIST,MA,2,F,346
2016,Aclidinium Bromide,TUDORZA PRESSAIR,MA,2,F,824
2016,Aclidinium Bromide,TUDORZA PRESSAIR,MA,2,T,0
2016,Indacaterol Maleate,ARCAPTA NEOHALER,MD,1,F,93
2016,Indacaterol Maleate,ARCAPTA NEOHALER,MD,1,T,0
2016,Arformoterol Tartrate,BROVANA,MD,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,MD,1,F,7793
2016,Roflumilast,DALIRESP,MD,1,F,196
2016,Roflumilast,DALIRESP,MD,1,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,MD,1,F,134
2016,Formoterol Fumarate,FORADIL AEROLIZER,MD,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MD,1,F,8478
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MD,1,T,0
2016,Formoterol Fumarate,PERFOROMIST,MD,1,T,0
2016,Formoterol Fumarate,PERFOROMIST,MD,1,F,23
2016,Aclidinium Bromide,TUDORZA PRESSAIR,MD,1,F,409
2016,Aclidinium Bromide,TUDORZA PRESSAIR,MD,1,T,0
2016,Indacaterol Maleate,ARCAPTA NEOHALER,MD,2,F,95
2016,Arformoterol Tartrate,BROVANA,MD,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,MD,2,F,7437
2016,Roflumilast,DALIRESP,MD,2,F,214
2016,Roflumilast,DALIRESP,MD,2,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,MD,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MD,2,F,7568
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MD,2,T,0
2016,Formoterol Fumarate,PERFOROMIST,MD,2,T,0
2016,Formoterol Fumarate,PERFOROMIST,MD,2,F,14
2016,Aclidinium Bromide,TUDORZA PRESSAIR,MD,2,F,520
2016,Aclidinium Bromide,TUDORZA PRESSAIR,MD,2,T,0
2016,Indacaterol Maleate,ARCAPTA NEOHALER,ME,1,T,0
2016,Arformoterol Tartrate,BROVANA,ME,1,F,143
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,ME,1,F,107
2016,Roflumilast,DALIRESP,ME,1,F,123
2016,Roflumilast,DALIRESP,ME,1,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,ME,1,F,64
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,ME,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,ME,1,F,3913
2016,Formoterol Fumarate,PERFOROMIST,ME,1,T,0
2016,Formoterol Fumarate,PERFOROMIST,ME,1,F,70
2016,Aclidinium Bromide,TUDORZA PRESSAIR,ME,1,T,0
2016,Aclidinium Bromide,TUDORZA PRESSAIR,ME,1,F,38
2016,Indacaterol Maleate,ARCAPTA NEOHALER,ME,2,T,0
2016,Arformoterol Tartrate,BROVANA,ME,2,F,190
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,ME,2,F,101
2016,Roflumilast,DALIRESP,ME,2,F,134
2016,Roflumilast,DALIRESP,ME,2,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,ME,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,ME,2,F,3731
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,ME,2,T,0
2016,Formoterol Fumarate,PERFOROMIST,ME,2,T,0
2016,Formoterol Fumarate,PERFOROMIST,ME,2,F,58
2016,Aclidinium Bromide,TUDORZA PRESSAIR,ME,2,T,0
2016,Aclidinium Bromide,TUDORZA PRESSAIR,ME,2,F,41
2016,Indacaterol Maleate,ARCAPTA NEOHALER,MI,1,F,89
2016,Arformoterol Tartrate,BROVANA,MI,1,F,281
2016,Arformoterol Tartrate,BROVANA,MI,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,MI,1,F,6268
2016,Roflumilast,DALIRESP,MI,1,F,574
2016,Roflumilast,DALIRESP,MI,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MI,1,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,MI,1,F,150
2016,Formoterol Fumarate,FORADIL AEROLIZER,MI,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MI,1,F,11724
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MI,1,T,0
2016,Formoterol Fumarate,PERFOROMIST,MI,1,T,0
2016,Formoterol Fumarate,PERFOROMIST,MI,1,F,153
2016,Aclidinium Bromide,TUDORZA PRESSAIR,MI,1,F,15053
2016,Aclidinium Bromide,TUDORZA PRESSAIR,MI,1,T,0
2016,Indacaterol Maleate,ARCAPTA NEOHALER,MI,2,F,62
2016,Indacaterol Maleate,ARCAPTA NEOHALER,MI,2,T,0
2016,Arformoterol Tartrate,BROVANA,MI,2,F,364
2016,Arformoterol Tartrate,BROVANA,MI,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,MI,2,F,6740
2016,Roflumilast,DALIRESP,MI,2,F,537
2016,Roflumilast,DALIRESP,MI,2,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,MI,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MI,2,F,11896
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MI,2,T,0
2016,Formoterol Fumarate,PERFOROMIST,MI,2,T,0
2016,Formoterol Fumarate,PERFOROMIST,MI,2,F,177
2016,Aclidinium Bromide,TUDORZA PRESSAIR,MI,2,F,9700
2016,Aclidinium Bromide,TUDORZA PRESSAIR,MI,2,T,0
2016,Arformoterol Tartrate,BROVANA,MN,1,F,727
2016,Arformoterol Tartrate,BROVANA,MN,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,MN,1,F,3857
2016,Roflumilast,DALIRESP,MN,1,F,165
2016,Roflumilast,DALIRESP,MN,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MN,1,F,42
2016,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MN,1,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,MN,1,F,116
2016,Formoterol Fumarate,FORADIL AEROLIZER,MN,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MN,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MN,1,F,14163
2016,Formoterol Fumarate,PERFOROMIST,MN,1,F,246
2016,Formoterol Fumarate,PERFOROMIST,MN,1,T,0
2016,Aclidinium Bromide,TUDORZA PRESSAIR,MN,1,T,0
2016,Aclidinium Bromide,TUDORZA PRESSAIR,MN,1,F,52
2016,Arformoterol Tartrate,BROVANA,MN,2,F,788
2016,Arformoterol Tartrate,BROVANA,MN,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,MN,2,F,3905
2016,Roflumilast,DALIRESP,MN,2,F,231
2016,Roflumilast,DALIRESP,MN,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MN,2,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,MN,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MN,2,F,15049
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MN,2,T,0
2016,Formoterol Fumarate,PERFOROMIST,MN,2,F,331
2016,Formoterol Fumarate,PERFOROMIST,MN,2,T,0
2016,Aclidinium Bromide,TUDORZA PRESSAIR,MN,2,T,0
2016,Arformoterol Tartrate,BROVANA,MO,1,F,380
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,MO,1,F,9209
2016,Roflumilast,DALIRESP,MO,1,F,2438
2016,Roflumilast,DALIRESP,MO,1,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,MO,1,F,158
2016,Formoterol Fumarate,FORADIL AEROLIZER,MO,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MO,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MO,1,F,13807
2016,Formoterol Fumarate,PERFOROMIST,MO,1,F,381
2016,Aclidinium Bromide,TUDORZA PRESSAIR,MO,1,T,0
2016,Aclidinium Bromide,TUDORZA PRESSAIR,MO,1,F,308
2016,Arformoterol Tartrate,BROVANA,MO,2,F,339
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,MO,2,F,9370
2016,Roflumilast,DALIRESP,MO,2,F,2604
2016,Roflumilast,DALIRESP,MO,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MO,2,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,MO,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MO,2,F,14797
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MO,2,T,0
2016,Formoterol Fumarate,PERFOROMIST,MO,2,F,293
2016,Aclidinium Bromide,TUDORZA PRESSAIR,MO,2,F,305
2016,Aclidinium Bromide,TUDORZA PRESSAIR,MO,2,T,0
2016,Arformoterol Tartrate,BROVANA,MS,1,T,0
2016,Arformoterol Tartrate,BROVANA,MS,1,F,14
2016,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,MS,1,F,1941
2016,Roflumilast,DALIRESP,MS,1,F,94
2016,Roflumilast,DALIRESP,MS,1,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,MS,1,T,0
2016,Formoterol Fumarate,FORADIL AEROLIZER,MS,1,F,27
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MS,1,F,2174
2016,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MS,1,T,0
2016,Formoterol Fumarate,PERFOROMIST,MS,1,T,0
